timestamps,TP9,AF7,AF8,TP10,Marker0
1614034688.758,-1000.000,-1000.000,-576.172,806.641,69
1614034688.762,-579.590,-1000.000,-527.344,-885.254,69
1614034688.766,975.098,377.930,-596.191,-251.953,69
1614034688.770,997.559,934.082,-594.727,-1000.000,69
1614034688.774,-454.590,-598.145,-478.516,98.145,69
1614034688.777,-1000.000,-1000.000,-551.270,-762.207,69
1614034688.781,296.387,-172.852,-552.246,195.312,69
1614034688.785,-774.414,-847.168,-574.707,-1000.000,69
1614034688.789,91.797,55.664,-578.125,-271.484,69
1614034688.793,-1000.000,-1000.000,-581.543,-799.316,69
1614034688.797,-229.492,-268.555,-522.949,321.777,69
